НомерСделки,ДатаСделки,КолвоСчетов,НомерСчета,ДатаСчета,Сумма
CR003984,4018-07-17 14:43:17,3,CR004314,4018-07-26 16:32:23,11090.81
CR003984,4018-07-17 14:43:17,3,CR010035,4018-07-26 16:32:26,11090.81
CR004022,4018-07-24 19:06:32,3,CR004319,4018-07-30 15:57:11,24888.2
CR004022,4018-07-24 19:06:32,3,CR004320,4018-07-30 15:57:12,8649.0
CR004022,4018-07-24 19:06:32,3,CR004321,4018-07-30 15:57:13,150.0
CR004028,4018-07-17 14:43:18,3,CR004326,4018-07-31 00:00:00,15765.39
CR004028,4018-07-17 14:43:18,3,CR004327,4018-07-31 00:00:01,11915.45
CR004028,4018-07-17 14:43:18,3,CR010521,4018-07-31 00:00:02,11915.45
CR004115,4018-08-16 16:46:19,3,CR005034,4018-10-19 16:39:25,0.0
CR004115,4018-08-16 16:46:19,3,CR005341,4018-10-19 16:39:27,0.0
CR004115,4018-08-16 16:46:19,3,CR005063,4018-10-23 16:11:22,0.0
CR004131,4018-08-17 14:03:05,3,CR005033,4018-10-19 16:37:18,0.0
CR004131,4018-08-17 14:03:05,3,CR005342,4018-10-19 16:39:28,0.0
CR004131,4018-08-17 14:03:05,3,CR005220,4018-10-24 16:14:56,0.0
CR004218,4018-08-28 09:34:40,3,CR004578,4018-08-31 12:00:03,26227.0
CR004218,4018-08-28 09:34:40,3,CR004579,4018-08-31 12:00:04,8357.91
CR004218,4018-08-28 09:34:40,3,CR004580,4018-08-31 12:00:05,100.0
CR004238,4018-08-30 17:16:26,3,CR005224,4018-10-12 09:10:23,56248.89
CR004238,4018-08-30 17:16:26,3,CR005222,4018-10-29 18:04:04,54696.94
CR004238,4018-08-30 17:16:26,3,CR005223,4018-10-29 18:04:05,6600.0
CR004251,4018-08-31 12:11:33,3,CR005535,4018-11-22 17:56:36,98840.72
CR004251,4018-08-31 12:11:33,3,CR005536,4018-11-22 17:56:37,3500.0
CR004251,4018-08-31 12:11:33,3,CR006153,4018-11-22 17:56:39,1828.84
CR004253,4018-08-31 14:51:41,3,CR005005,4018-09-03 14:18:54,550.0
CR004253,4018-08-31 14:51:41,3,CR005006,4018-09-03 14:18:55,12505.63
CR004253,4018-08-31 14:51:41,3,CR005007,4018-09-03 14:18:56,9765.0
CR004366,4018-09-17 16:04:38,3,CR005012,4018-10-16 14:36:40,59606.42
CR004366,4018-09-17 16:04:38,3,CR005026,4018-10-19 09:44:47,7458.5
CR004366,4018-09-17 16:04:38,3,CR005133,4018-10-25 17:04:55,7040.0
CR004447,4018-09-25 11:44:31,3,CR005241,4018-10-01 15:55:40,5280.0
CR004447,4018-09-25 11:44:31,3,CR005242,4018-10-01 15:55:41,1450.0
CR004447,4018-09-25 11:44:31,3,CR005362,4018-10-01 15:55:42,2740.72
CR004481,4018-09-26 16:24:45,3,CR005623,4018-11-20 00:00:00,197675.5
CR004481,4018-09-26 16:24:45,3,CR005622,4018-11-20 00:00:00,76457.61
CR004481,4018-09-26 16:24:45,3,CR005625,4018-11-20 17:08:00,2640.0
CR004542,4018-09-17 00:00:00,3,CR004894,4018-09-25 16:42:36,26399.31
CR004542,4018-09-17 00:00:00,3,CR004895,4018-09-25 16:42:37,5310.16
CR004542,4018-09-17 00:00:00,3,CR004896,4018-09-25 16:42:38,250.0
CR004587,4018-10-03 11:35:38,3,CR005961,4018-12-14 00:00:00,7000.0
CR004587,4018-10-03 11:35:38,3,CR005946,4018-12-14 17:26:20,141356.36
CR004587,4018-10-03 11:35:38,3,CR005962,4018-12-19 17:31:47,9022.73
CR004622,4018-10-08 10:23:45,3,CR006209,4019-01-08 00:00:00,102914.68
CR004622,4018-10-08 10:23:45,3,CR006211,4019-01-08 14:39:22,8750.0
CR004622,4018-10-08 10:23:45,3,CR006321,4019-01-09 22:55:37,3913.68
CR004744,4018-10-23 10:57:34,3,CR005973,4018-11-12 14:53:01,359533.57
CR004744,4018-10-23 10:57:34,3,CR005974,4018-12-13 16:53:38,128135.12
CR004744,4018-10-23 10:57:34,3,CR005975,4018-12-13 16:53:39,4400.0
CR004771,4018-11-01 00:00:00,3,CR005982,4018-12-13 00:00:00,7578.57
CR004771,4018-11-01 00:00:00,3,CR005980,4018-12-13 00:00:00,62194.37
CR004771,4018-11-01 00:00:00,3,CR005981,4018-12-13 16:53:40,7040.0
CR004846,4018-10-29 10:04:04,3,CR006846,4019-01-08 00:00:00,0.0
CR004846,4018-10-29 10:04:04,3,CR006227,4019-01-08 14:39:24,135140.19
CR004846,4018-10-29 10:04:04,3,CR006228,4019-01-08 14:39:25,5280.0
CR004856,4018-10-02 18:02:43,3,CR005321,4018-10-12 09:10:24,20054.85
CR004856,4018-10-02 18:02:43,3,CR005322,4018-10-12 09:10:25,4391.07
CR004856,4018-10-02 18:02:43,3,CR005323,4018-10-12 09:10:26,120.0
CR004858,4018-10-11 16:07:18,3,CR005325,4018-10-24 16:14:58,400.0
CR004858,4018-10-11 16:07:18,3,CR005280,4018-10-25 17:04:56,27463.4
CR004858,4018-10-11 16:07:18,3,CR005281,4018-10-25 17:04:57,5501.64
CR005214,4019-02-01 00:00:00,3,CR009360,4019-08-06 16:13:06,0.0
CR005214,4019-02-01 00:00:00,3,CR009361,4019-08-06 16:13:38,0.0
CR005214,4019-02-01 00:00:00,3,CR009362,4019-08-06 16:13:48,1795.0
CR005302,4018-12-11 15:10:35,3,CR006060,4018-12-10 00:00:00,49919.19
CR005302,4018-12-11 15:10:35,3,CR006061,4018-12-10 17:08:03,43825.59
CR005302,4018-12-11 15:10:35,3,CR005733,4018-12-12 16:10:41,650.0
CR005306,4018-12-11 15:47:23,3,CR006288,4019-01-30 00:00:00,5208.0
CR005306,4018-12-11 15:47:23,3,CR006286,4019-01-30 12:35:29,0.0
CR005306,4018-12-11 15:47:23,3,CR006287,4019-01-30 12:35:47,114189.96
CR005329,4019-02-01 00:00:00,3,CR010314,4019-09-23 14:09:19,6472.0
CR005329,4019-02-01 00:00:00,3,CR010315,4019-09-23 14:09:44,702.0
CR005329,4019-02-01 00:00:00,3,CR010316,4019-09-23 14:09:56,0.0
CR005356,4019-06-30 23:00:00,3,CR009280,4019-08-02 13:12:06,2696.0
CR005356,4019-06-30 23:00:00,3,CR009281,4019-08-02 13:12:27,2897.0
CR005356,4019-06-30 23:00:00,3,CR009282,4019-08-02 13:12:51,0.0
CR005358,4019-02-01 00:00:00,3,CR009807,4019-08-29 11:30:06,4120.0
CR005358,4019-02-01 00:00:00,3,CR009808,4019-08-29 11:30:31,1328.0
CR005358,4019-02-01 00:00:00,3,CR009809,4019-08-29 11:32:52,0.0
CR005399,4018-12-14 17:38:59,3,CR006117,4018-12-17 15:59:31,10994.97
CR005399,4018-12-14 17:38:59,3,CR006118,4018-12-17 15:59:32,9861.5
CR005399,4018-12-14 17:38:59,3,CR005819,4018-12-20 15:24:33,260.0
CR005401,4018-12-14 17:39:00,3,CR006119,4018-12-17 15:59:33,17277.81
CR005401,4018-12-14 17:39:00,3,CR006120,4018-12-17 15:59:34,15704.54
CR005401,4018-12-14 17:39:00,3,CR005820,4018-12-20 15:25:16,170.0
CR005436,4018-12-18 23:13:58,3,CR006114,4018-12-21 14:57:51,35025.26
CR005436,4018-12-18 23:13:58,3,CR006115,4018-12-21 14:57:52,31066.9
CR005436,4018-12-18 23:13:58,3,CR006113,4018-12-21 14:57:53,1580.0
CR005519,4019-02-01 00:00:00,3,CR011068,4019-10-28 08:41:13,1220.0
CR005519,4019-02-01 00:00:00,3,CR011069,4019-10-28 08:41:26,750.0
CR005519,4019-02-01 00:00:00,3,CR011189,4019-10-30 11:10:39,80.0
CR005600,4019-11-01 00:00:00,3,CR011787,4019-11-26 09:45:31,0.0
CR005600,4019-11-01 00:00:00,3,CR011788,4019-11-26 09:46:10,850.0
CR005600,4019-11-01 00:00:00,3,CR011789,4019-11-26 09:46:26,0.0
CR005658,4019-01-15 12:33:31,3,CR006383,4019-01-31 00:00:00,3484.0
CR005658,4019-01-15 12:33:31,3,CR006384,4019-01-31 00:00:00,0.0
CR005658,4019-01-15 12:33:31,3,CR008287,4019-01-31 18:25:58,3600.0
CR005660,4019-01-15 13:42:51,3,CR035507,4019-03-12 13:32:41,54202.0
CR005660,4019-01-15 13:42:51,3,CR007199,4019-03-29 21:22:30,69468.02
CR005660,4019-01-15 13:42:51,3,CR007200,4019-03-29 21:22:31,8800.0
CR005665,4019-01-15 17:10:48,3,CR007041,4019-03-26 17:16:44,10170.82
CR005665,4019-01-15 17:10:48,3,CR007042,4019-03-26 17:16:57,680.0
CR005665,4019-01-15 17:10:48,3,CR007043,4019-03-26 17:17:06,4928.0
CR005679,4019-01-16 11:11:28,3,CR006511,4019-02-19 15:33:21,4404.5
CR005679,4019-01-16 11:11:28,3,CR006695,4019-02-28 16:48:58,735.0
CR005679,4019-01-16 11:11:28,3,CR006696,4019-02-28 16:48:59,775.0
CR005682,4019-01-16 11:31:24,3,CR006727,4019-02-28 16:49:03,2170.0
CR005682,4019-01-16 11:31:24,3,CR006728,4019-02-28 16:49:04,0.0
CR005682,4019-01-16 11:31:24,3,CR006730,4019-02-28 16:49:05,850.0
CR005702,4019-02-01 00:00:00,3,CR011783,4019-11-26 09:43:06,600.0
CR005702,4019-02-01 00:00:00,3,CR011784,4019-11-26 09:43:26,315.0
CR005702,4019-02-01 00:00:00,3,CR011786,4019-11-26 09:43:55,80.0
CR005751,4019-01-23 16:25:08,3,CR006669,4019-02-28 16:48:55,60267.38
CR005751,4019-01-23 16:25:08,3,CR006670,4019-02-28 16:48:56,6841.95
CR005751,4019-01-23 16:25:08,3,CR006671,4019-02-28 16:48:57,6160.0
CR005912,4019-01-31 00:00:00,3,CR006413,4018-12-11 00:00:00,2250.0
CR005912,4019-01-31 00:00:00,3,CR006403,4018-12-11 16:43:00,80413.77
CR005912,4019-01-31 00:00:00,3,CR006404,4018-12-11 16:43:01,71982.0
CR005913,4019-01-31 00:00:00,3,CR006412,4018-12-17 00:00:00,1100.0
CR005913,4019-01-31 00:00:00,3,CR006410,4018-12-17 15:59:35,37697.03
CR005913,4019-01-31 00:00:00,3,CR006411,4018-12-17 15:59:36,32317.5
CR005916,4019-02-01 00:00:00,3,CR012008,4019-12-03 16:52:34,0.0
CR005916,4019-02-01 00:00:00,3,CR012009,4019-12-03 16:53:23,0.0
CR005916,4019-02-01 00:00:00,3,CR012010,4019-12-03 16:53:35,2002.0
CR005922,4019-02-01 00:00:00,3,CR012640,4019-12-24 10:00:34,0.0
CR005922,4019-02-01 00:00:00,3,CR012641,4019-12-24 10:00:43,450.0
CR005922,4019-02-01 00:00:00,3,CR012642,4019-12-24 10:01:07,1772.0
CR005925,4019-06-30 23:00:00,3,CR009275,4019-08-02 13:09:34,1804.0
CR005925,4019-06-30 23:00:00,3,CR009276,4019-08-02 13:09:54,1809.0
CR005925,4019-06-30 23:00:00,3,CR009277,4019-08-02 13:10:03,0.0
CR005930,4019-02-07 17:31:26,3,CR006912,4019-03-19 13:52:53,0.0
CR005930,4019-02-07 17:31:26,3,CR006925,4019-03-20 12:27:49,0.0
CR005930,4019-02-07 17:31:26,3,CR007884,4019-05-15 12:50:27,1250.0
CR005968,4019-02-12 09:53:32,3,CR006703,4019-02-28 00:00:00,0.0
CR005968,4019-02-12 09:53:32,3,CR006704,4019-02-28 16:49:00,930.0
CR005968,4019-02-12 09:53:32,3,CR006765,4019-02-28 16:49:08,250.0
CR006064,4019-12-01 00:00:00,3,CR012741,4019-12-26 11:41:06,1682.0
CR006064,4019-12-01 00:00:00,3,CR012742,4019-12-26 11:41:20,634.0
CR006064,4019-12-01 00:00:00,3,CR013008,4020-01-11 09:47:25,80.0
CR006067,4019-02-19 09:06:18,3,CR007713,4019-05-06 12:27:52,350.0
CR006067,4019-02-19 09:06:18,3,CR007714,4019-05-06 12:29:44,0.0
CR006067,4019-02-19 09:06:18,3,CR007880,4019-05-15 09:23:12,111.35
CR006167,4020-01-30 00:00:00,3,CR013461,4020-01-30 15:51:57,5836.0
CR006167,4020-01-30 00:00:00,3,CR013462,4020-01-30 15:52:24,2750.0
CR006167,4020-01-30 00:00:00,3,CR013714,4020-01-30 17:53:36,227.0
CR006171,4019-02-01 00:00:00,3,CR011119,4019-10-28 13:32:19,750.0
CR006171,4019-02-01 00:00:00,3,CR011120,4019-10-28 13:33:16,80.0
CR006171,4019-02-01 00:00:00,3,CR011121,4019-10-28 13:33:28,0.0
CR006174,4019-02-01 00:00:00,3,CR010506,4019-09-27 14:39:56,1336.0
CR006174,4019-02-01 00:00:00,3,CR010507,4019-09-27 14:40:13,1680.0
CR006174,4019-02-01 00:00:00,3,CR010508,4019-09-27 14:40:28,0.0
CR006186,4019-02-25 15:14:04,3,CR007188,4019-03-07 11:38:49,219396.26
CR006186,4019-02-25 15:14:04,3,CR007189,4019-03-07 11:38:50,0.0
CR006186,4019-02-25 15:14:04,3,CR007190,4019-03-07 11:38:51,0.0
CR006206,4019-02-01 00:00:00,3,CR010499,4019-09-27 14:30:51,0.0
CR006206,4019-02-01 00:00:00,3,CR010500,4019-09-27 14:31:17,0.0
CR006206,4019-02-01 00:00:00,3,CR010501,4019-09-27 14:32:24,2595.0
CR006296,4019-06-30 23:00:00,3,CR009271,4019-08-02 13:07:12,0.0
CR006296,4019-06-30 23:00:00,3,CR009272,4019-08-02 13:07:32,1630.0
CR006296,4019-06-30 23:00:00,3,CR009273,4019-08-02 13:08:16,0.0
CR006298,4019-03-05 12:57:43,3,CR008226,4019-06-05 10:19:56,650.0
CR006298,4019-03-05 12:57:43,3,CR008227,4019-06-05 10:20:20,0.0
CR006298,4019-03-05 12:57:43,3,CR008228,4019-06-05 10:20:30,80.0
CR006327,4019-06-30 23:00:00,3,CR008961,4019-07-12 13:01:08,200.0
CR006327,4019-06-30 23:00:00,3,CR008962,4019-07-12 13:01:21,40.0
CR006327,4019-06-30 23:00:00,3,CR009187,4019-07-29 17:28:04,200.0
CR006430,4019-06-30 23:00:00,3,CR010493,4019-09-27 14:22:11,4820.0
CR006430,4019-06-30 23:00:00,3,CR010494,4019-09-27 14:22:31,580.0
CR006430,4019-06-30 23:00:00,3,CR010495,4019-09-27 14:22:41,0.0
CR006517,4019-03-21 14:53:18,3,CR008221,4019-06-05 10:12:04,450.0
CR006517,4019-03-21 14:53:18,3,CR008222,4019-06-05 10:12:34,80.0
CR006517,4019-03-21 14:53:18,3,CR008223,4019-06-05 10:12:47,1159.0
CR006544,4019-03-22 12:58:46,3,CR007217,4019-04-01 12:38:45,950.0
CR006544,4019-03-22 12:58:46,3,CR007218,4019-04-01 12:39:05,3480.0
CR006544,4019-03-22 12:58:46,3,CR007262,4019-04-02 14:59:28,150.0
CR006661,4019-03-27 00:00:00,3,CR007228,4019-04-02 09:35:51,450.0
CR006661,4019-03-27 00:00:00,3,CR007229,4019-04-02 09:36:51,0.0
CR006661,4019-03-27 00:00:00,3,CR007320,4019-04-03 17:07:52,180.0
CR006743,4019-04-01 17:58:45,3,CR007277,4019-04-03 15:34:29,44863.42
CR006743,4019-04-01 17:58:45,3,CR007467,4019-04-03 18:12:41,39843.34
CR006743,4019-04-01 17:58:45,3,CR007470,4019-04-03 18:12:42,1200.0
CR006811,4019-04-04 10:54:58,3,CR007499,4019-04-18 13:35:00,850.0
CR006811,4019-04-04 10:54:58,3,CR007501,4019-04-18 13:36:54,1518.0
CR006811,4019-04-04 10:54:58,3,CR007653,4019-04-30 12:00:00,0.0
CR006838,4019-04-08 11:31:42,3,CR008485,4019-06-19 10:32:14,1000.0
CR006838,4019-04-08 11:31:42,3,CR008486,4019-06-19 10:32:42,400.0
CR006838,4019-04-08 11:31:42,3,CR008487,4019-06-19 10:32:54,900.0
CR006881,4019-04-09 10:08:52,3,CR007885,4019-05-15 12:52:48,700.0
CR006881,4019-04-09 10:08:52,3,CR007886,4019-05-15 12:54:23,1390.0
CR006881,4019-04-09 10:08:52,3,CR007887,4019-05-15 12:54:34,0.0
CR006931,4019-04-12 12:24:17,3,CR007901,4019-05-08 00:00:00,1020.0
CR006931,4019-04-12 12:24:17,3,CR007872,4019-05-08 15:28:58,3879.0
CR006931,4019-04-12 12:24:17,3,CR008220,4019-06-05 10:09:45,139.0
CR007127,4019-04-24 10:11:13,3,CR008172,4019-06-03 16:20:05,1795.0
CR007127,4019-04-24 10:11:13,3,CR008174,4019-06-03 16:22:22,0.0
CR007127,4019-04-24 10:11:13,3,CR008175,4019-06-03 16:22:36,4300.0
CR007160,4019-04-25 10:46:58,3,CR008203,4019-06-05 09:25:35,930.0
CR007160,4019-04-25 10:46:58,3,CR008205,4019-06-05 09:28:28,390.0
CR007160,4019-04-25 10:46:58,3,CR008207,4019-06-05 09:29:28,0.0
CR007193,4019-04-26 12:11:07,3,CR008780,4019-07-02 16:07:26,26206.49
CR007193,4019-04-26 12:11:07,3,CR008779,4019-07-04 17:55:29,0.0
CR007193,4019-04-26 12:11:07,3,CR009400,4019-07-25 16:32:27,0.0
CR007198,4019-04-26 15:32:10,3,CR008530,4019-06-21 15:21:25,6623.44
CR007198,4019-04-26 15:32:10,3,CR008531,4019-06-21 15:21:57,0.0
CR007198,4019-04-26 15:32:10,3,CR008532,4019-06-21 15:22:35,675.0
CR007249,4019-05-06 10:58:06,3,CR008647,4019-06-26 16:00:15,0.0
CR007249,4019-05-06 10:58:06,3,CR008648,4019-06-26 16:01:07,1100.0
CR007249,4019-05-06 10:58:06,3,CR008649,4019-06-26 16:01:33,0.0
CR007251,4019-05-06 11:34:19,3,CR009045,4019-07-04 00:00:00,36462.78
CR007251,4019-05-06 11:34:19,3,CR009046,4019-07-04 17:55:36,15626.9
CR007251,4019-05-06 11:34:19,3,CR009030,4019-07-18 15:01:41,0.0
CR007259,4019-05-06 13:11:40,3,CR009335,4019-08-06 10:45:48,6709.0
CR007259,4019-05-06 13:11:40,3,CR009336,4019-08-06 10:47:29,0.0
CR007259,4019-05-06 13:11:40,3,CR009337,4019-08-06 10:48:21,2065.0
CR007262,4019-05-06 13:15:41,3,CR008167,4019-06-03 16:12:52,0.0
CR007262,4019-05-06 13:15:41,3,CR008168,4019-06-03 16:13:22,0.0
CR007262,4019-05-06 13:15:41,3,CR008169,4019-06-03 16:13:45,1335.0
CR007322,4019-05-11 12:16:41,3,CR008234,4019-06-05 10:26:43,0.0
CR007322,4019-05-11 12:16:41,3,CR008238,4019-06-05 10:42:46,1700.0
CR007322,4019-05-11 12:16:41,3,CR008239,4019-06-05 10:44:06,0.0
CR007343,4019-05-13 16:23:34,3,CR007951,4019-05-20 13:57:37,700.0
CR007343,4019-05-13 16:23:34,3,CR007952,4019-05-20 13:57:52,520.0
CR007343,4019-05-13 16:23:34,3,CR007954,4019-05-20 14:01:42,450.0
CR007382,4019-05-15 12:33:20,3,CR014479,4020-03-26 13:31:15,912.78
CR007382,4019-05-15 12:33:20,3,CR014480,4020-03-26 13:32:20,3355.0
CR007382,4019-05-15 12:33:20,3,CR014481,4020-03-26 13:32:41,0.0
CR007556,4019-05-28 10:40:04,3,CR008501,4019-06-20 12:11:42,0.0
CR007556,4019-05-28 10:40:04,3,CR008502,4019-06-20 12:12:04,0.0
CR007556,4019-05-28 10:40:04,3,CR008692,4019-06-25 18:09:59,0.0
CR007585,4019-05-29 10:06:01,3,CR008094,4019-05-30 10:57:03,670.0
CR007585,4019-05-29 10:06:01,3,CR008622,4019-06-25 18:05:42,140.0
CR007585,4019-05-29 10:06:01,3,CR008623,4019-06-25 18:05:54,50.0
CR007586,4019-05-27 17:01:22,3,CR008391,4019-05-29 17:35:37,122.0
CR007586,4019-05-27 17:01:22,3,CR008099,4019-05-30 11:06:40,1050.0
CR007586,4019-05-27 17:01:22,3,CR008181,4019-06-04 13:22:41,4000.0
CR007656,4019-05-31 14:06:45,3,CR009055,4019-07-12 15:52:28,0.0
CR007656,4019-05-31 14:06:45,3,CR009100,4019-07-24 14:18:52,0.0
CR007656,4019-05-31 14:06:45,3,CR009101,4019-07-24 14:20:02,0.0
CR007728,4019-06-05 15:50:33,3,CR008292,4019-06-05 16:21:55,0.0
CR007728,4019-06-05 15:50:33,3,CR023015,4019-06-05 16:21:55,2800.0
CR007728,4019-06-05 15:50:33,3,CR016905,4020-07-10 16:50:06,4080.0
CR007747,4019-06-05 17:35:36,3,CR008966,4019-07-12 13:10:33,600.0
CR007747,4019-06-05 17:35:36,3,CR008967,4019-07-12 13:10:54,0.0
CR007747,4019-06-05 17:35:36,3,CR008968,4019-07-12 13:11:05,80.0
CR007750,4019-06-06 01:55:36,3,CR009935,4019-09-03 15:28:03,2023.0
CR007750,4019-06-06 01:55:36,3,CR009936,4019-09-03 15:28:38,4017.0
CR007750,4019-06-06 01:55:36,3,CR009937,4019-09-03 15:28:58,0.0
CR007760,4019-06-06 14:09:25,3,CR008626,4019-06-26 08:20:40,640.0
CR007760,4019-06-06 14:09:25,3,CR008627,4019-06-26 08:21:05,150.0
CR007760,4019-06-06 14:09:25,3,CR008628,4019-06-26 08:21:22,0.0
CR007789,4019-06-10 10:04:06,3,CR009011,4019-07-17 15:51:14,830.0
CR007789,4019-06-10 10:04:06,3,CR009012,4019-07-17 15:51:40,1060.0
CR007789,4019-06-10 10:04:06,3,CR009013,4019-07-17 15:51:53,0.0
CR007940,4019-06-19 16:16:49,3,CR009987,4019-08-28 00:00:00,4400.0
CR007940,4019-06-19 16:16:49,3,CR009870,4019-08-28 17:44:18,94218.58
CR007940,4019-06-19 16:16:49,3,CR009942,4019-08-29 17:43:46,1906.77
CR007998,4019-11-01 00:00:00,3,CR011630,4019-11-21 09:53:51,0.0
CR007998,4019-11-01 00:00:00,3,CR011631,4019-11-21 09:54:27,0.0
CR007998,4019-11-01 00:00:00,3,CR011632,4019-11-21 09:54:41,383.0
CR008411,4019-07-22 09:32:02,3,CR009813,4019-08-29 12:45:24,0.0
CR008411,4019-07-22 09:32:02,3,CR009814,4019-08-29 12:45:50,0.0
CR008411,4019-07-22 09:32:02,3,CR009815,4019-08-29 12:46:02,1455.0
CR008543,4019-07-29 11:19:38,3,CR009732,4019-08-27 14:50:21,450.0
CR008543,4019-07-29 11:19:38,3,CR009733,4019-08-27 14:50:55,3122.0
CR008543,4019-07-29 11:19:38,3,CR009734,4019-08-27 14:51:06,0.0
CR008748,4019-12-31 00:00:00,3,CR014059,4020-03-03 10:14:14,700.0
CR008748,4019-12-31 00:00:00,3,CR014060,4020-03-03 10:14:33,243.0
CR008748,4019-12-31 00:00:00,3,CR014061,4020-03-03 10:14:54,80.0
CR008824,4019-08-19 11:17:34,3,CR009726,4019-08-27 14:43:37,594.0
CR008824,4019-08-19 11:17:34,3,CR009727,4019-08-27 14:44:08,2212.0
CR008824,4019-08-19 11:17:34,3,CR009728,4019-08-27 14:44:29,0.0
CR008847,4019-08-20 14:12:52,3,CR010311,4019-09-23 14:06:12,500.0
CR008847,4019-08-20 14:12:52,3,CR010312,4019-09-23 14:06:32,248.0
CR008847,4019-08-20 14:12:52,3,CR010313,4019-09-23 14:06:42,0.0
CR008849,4019-08-20 14:17:54,3,CR010924,4019-10-15 16:48:31,19630.42
CR008849,4019-08-20 14:17:54,3,CR010883,4019-10-17 13:07:59,0.0
CR008849,4019-08-20 14:17:54,3,CR010887,4019-10-17 14:33:51,0.0
CR009031,4019-08-30 10:08:08,3,CR011372,4019-10-30 00:00:00,4375.0
CR009031,4019-08-30 10:08:08,3,CR011277,4019-10-30 17:44:16,132685.91
CR009031,4019-08-30 10:08:08,3,CR011374,4019-11-05 16:54:19,3271.8
CR009034,4019-08-30 13:55:29,3,CR010485,4019-09-27 14:04:49,1431.0
CR009034,4019-08-30 13:55:29,3,CR010486,4019-09-27 14:05:11,630.0
CR009034,4019-08-30 13:55:29,3,CR010487,4019-09-27 14:05:21,0.0
CR009064,4019-09-03 10:24:31,3,CR011278,4019-10-30 00:00:00,76528.8
CR009064,4019-09-03 10:24:31,3,CR011279,4019-10-30 17:44:17,0.0
CR009064,4019-09-03 10:24:31,3,CR011280,4019-10-30 17:44:18,0.0
CR009211,4019-09-13 11:56:31,3,CR010605,4019-09-13 00:00:00,0.0
CR009211,4019-09-13 11:56:31,3,CR010606,4019-10-02 10:28:19,0.0
CR009211,4019-09-13 11:56:31,3,CR010838,4019-10-15 14:32:03,0.0
CR009271,4019-09-01 12:00:02,3,CR010210,4019-09-17 13:46:04,0.0
CR009271,4019-09-01 12:00:02,3,CR010211,4019-09-17 13:48:21,0.0
CR009271,4019-09-01 12:00:02,3,CR010212,4019-09-17 13:49:03,0.0
CR009391,4019-09-24 11:14:30,3,CR011103,4019-10-28 13:16:54,0.0
CR009391,4019-09-24 11:14:30,3,CR011104,4019-10-28 13:17:24,142.0
CR009391,4019-09-24 11:14:30,3,CR011105,4019-10-28 13:17:40,550.0
CR009415,4019-09-25 16:01:01,3,CR011097,4019-10-06 00:00:00,1345.0
CR009415,4019-09-25 16:01:01,3,CR011096,4019-10-28 13:08:33,0.0
CR009415,4019-09-25 16:01:01,3,CR011098,4019-10-28 13:09:19,0.0
CR009642,4019-10-08 12:55:13,3,CR011062,4019-10-23 17:54:50,36899.79
CR009642,4019-10-08 12:55:13,3,CR011354,4019-10-23 17:54:51,0.0
CR009642,4019-10-08 12:55:13,3,CR011355,4019-10-23 17:54:52,5250.0
CR009654,4019-10-08 00:00:00,3,CR011141,4019-10-09 21:29:25,7600.07
CR009654,4019-10-08 00:00:00,3,CR011142,4019-10-09 21:29:26,5633.94
CR009654,4019-10-08 00:00:00,3,CR011102,4019-10-28 13:16:02,142.0
CR009669,4019-10-09 17:50:36,3,CR014188,4020-03-10 00:00:00,128275.85
CR009669,4019-10-09 17:50:36,3,CR014189,4020-03-10 00:00:00,9625.0
CR009669,4019-10-09 17:50:36,3,CR014374,4020-03-11 17:37:15,265.57
CR009696,4019-10-11 12:03:19,3,CR011603,4019-11-01 17:10:27,124591.83
CR009696,4019-10-11 12:03:19,3,CR011966,4019-12-02 17:04:55,63893.92
CR009696,4019-10-11 12:03:19,3,CR013021,4019-12-24 16:48:28,0.0
CR009854,4019-10-18 00:00:00,3,CR011023,4019-10-18 09:52:37,0.0
CR009854,4019-10-18 00:00:00,3,CR011024,4019-10-18 09:54:43,800.0
CR009854,4019-10-18 00:00:00,3,CR011025,4019-10-18 09:56:47,1200.0
CR009915,4019-10-24 00:00:00,3,CR011154,4019-10-29 14:29:20,2000.0
CR009915,4019-10-24 00:00:00,3,CR011234,4019-10-31 14:03:30,150.0
CR009915,4019-10-24 00:00:00,3,CR011246,4019-10-31 16:49:15,180.0
CR009947,4021-01-13 00:00:00,3,CR021931,4020-12-30 13:30:50,0.0
CR009947,4021-01-13 00:00:00,3,CR022215,4021-01-13 14:58:53,0.0
CR009947,4021-01-13 00:00:00,3,CR022216,4021-01-13 15:00:55,1560.0
CR010027,4019-11-01 09:23:58,3,CR012935,4020-01-06 00:00:00,9494.5
CR010027,4019-11-01 09:23:58,3,CR012936,4020-01-07 00:00:00,38111.37
CR010027,4019-11-01 09:23:58,3,CR012937,4020-01-09 16:06:48,19639.63
CR010064,4019-11-04 11:06:46,3,CR023703,4021-03-01 16:51:51,15119.01
CR010064,4019-11-04 11:06:46,3,CR023704,4021-03-01 16:51:52,1319.02
CR010064,4019-11-04 11:06:46,3,CR024194,4021-03-31 10:10:14,12432.0
CR010409,4019-11-01 17:25:09,3,CR011812,4019-11-26 17:05:07,0.0
CR010409,4019-11-01 17:25:09,3,CR011813,4019-11-26 17:07:05,0.0
CR010409,4019-11-01 17:25:09,3,CR011814,4019-11-26 17:07:43,0.0
CR010445,4019-11-26 14:38:32,3,CR013508,4020-01-08 00:00:00,12985.68
CR010445,4019-11-26 14:38:32,3,CR013244,4020-01-21 00:00:00,40110.79
